	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	Gene_set	Term_clean
10	prerank	GO_Biological_Process_2021__cellular response to interferon-gamma (GO:0071346)	0.5313218026672671	2.746565011437964	0.0	0.0006118403442095355	0.004	15/20	20.19%	CCL2;GBP3;HLA-DRA;IFI30;AQP4;CD44;HLA-DPB1;TLR2;IRF1;MT2A;GBP2;HLA-DQA2;TRIM22;HLA-DQB1;CD58	GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)
11	prerank	GO_Biological_Process_2021__positive regulation of cytokine production (GO:0001819)	0.47291556956212366	2.7006631150782066	0.0	0.000550656309788582	0.004	19/25	29.35%	CHI3L1;RGCC;CD14;ANXA1;FCER1G;HLA-DPB1;CLEC6A;TLR2;IRF1;PTPRC;HMOX1;IFI16;CD58;TLR7;HILPDA;DDX58;TLR4;F3;IL1R1	GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)
12	prerank	GO_Biological_Process_2021__negative regulation of cytokine production (GO:0001818)	0.5500717596423867	2.6955514737800783	0.0	0.0005005966452623473	0.004	14/18	26.49%	RGCC;GPNMB;ANXA1;NLRC5;FOXJ1;FCGR2B;VSIG4;CD84;TREM2;PTPRC;DDX58;APOD;TLR4;DLL1	GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)
13	prerank	GO_Biological_Process_2021__positive regulation of angiogenesis (GO:0045766)	0.659303313508921	2.6834983779110138	0.0	0.00045888025815715163	0.004	12/12	34.74%	CHI3L1;HSPB1;AQP1;APLNR;SFRP2;HMOX1;CTSH;FGF1;DLL1;F3;ANXA3;BMPER	GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)
14	prerank	GO_Biological_Process_2021__regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	0.7016414526066499	2.6460624708321197	0.0	0.0004235817767604477	0.004	9/10	15.90%	ANGPT1;CD44;CLEC6A;HCLS1;ENPP2;SFRP2;TREM2;HGF;PTPRC	GO_Biological_Process_2021	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)
15	prerank	GO_Biological_Process_2021__cellular transition metal ion homeostasis (GO:0046916)	0.591776597399632	2.6449223604416163	0.0	0.0003933259355632729	0.004	11/15	18.76%	CP;MT1X;SLC39A12;MT1E;MT2A;MT1F;CYBRD1;MT1G;MT1H;HMOX1;HAMP	GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)
16	prerank	GO_Biological_Process_2021__positive regulation of cellular process (GO:0048522)	0.37329820690449866	2.6348803271984047	0.0	0.0003671042065257213	0.004	26/39	29.86%	CCN2;S100A8;HBA1;TIMP1;FCER1G;FCGR2B;WWTR1;TLR2;MYRF;HCLS1;COLEC12;SFRP2;TREM2;NUPR1;STOX1;CTSH;PROK2;HILPDA;FGF1;TLR4;DLL1;GREM1;TCL1A;ZFP36L1;SOX9;HBEGF	GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)
17	prerank	GO_Biological_Process_2021__positive regulation of vasculature development (GO:1904018)	0.6810856658184904	2.5737926271138973	0.0	0.0008604004840446595	0.009	10/10	32.46%	CHI3L1;HSPB1;AQP1;APLNR;SFRP2;HMOX1;CTSH;FGF1;F3;ANXA3	GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)
18	prerank	GO_Biological_Process_2021__regulation of cytokine production (GO:0001817)	0.5793691507571248	2.5721350393487086	0.0	0.0008097886908655619	0.009	11/14	22.88%	RGCC;GPNMB;ANXA1;FCGR2B;CLEC6A;TREM2;PTPRC;LTF;IFI16;HILPDA;DDX58	GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)
19	prerank	GO_Biological_Process_2021__defense response to bacterium (GO:0042742)	0.5642512961934947	2.5490502626401734	0.0	0.0009177605163143034	0.011	11/15	19.51%	DEFB119;S100A8;AQP1;FCER1G;TLR2;COLEC12;TREM2;LTF;GBP2;HAMP;RNASE2	GO_Biological_Process_2021	defense response to bacterium (GO:0042742)
20	prerank	GO_Biological_Process_2021__zinc ion homeostasis (GO:0055069)	0.7474651828671635	2.5153901969522456	0.0	0.001101312619577164	0.015	7/8	16.32%	MT1X;SLC39A12;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)
21	prerank	GO_Biological_Process_2021__cellular zinc ion homeostasis (GO:0006882)	0.7474651828671635	2.5153901969522456	0.0	0.001101312619577164	0.015	7/8	16.32%	MT1X;SLC39A12;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)
22	prerank	GO_Biological_Process_2021__cellular response to tumor necrosis factor (GO:0071356)	0.49987025986201455	2.5139756488268383	0.0	0.0010488691615020609	0.015	14/19	28.93%	CHI3L1;CCL2;GBP3;PSMB9;ERBIN;YBX3;PSMB8;ST18;GBP2;CD58;TNFRSF12A;NFKBIA;TCL1A;ZFP36L1	GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)
23	prerank	GO_Biological_Process_2021__regulation of T cell proliferation (GO:0042129)	0.84530853761623	2.4612863651770702	0.0	0.0020023865810493893	0.026	6/6	15.90%	GPNMB;ANXA1;HLA-DPB1;VSIG4;SDC4;PTPRC	GO_Biological_Process_2021	regulation of T cell proliferation (GO:0042129)
24	prerank	GO_Biological_Process_2021__chloride transport (GO:0006821)	-0.6275956047013631	-2.458623681284823	0.0	0.0016465332666236716	0.006	11/16	19.60%	GABRA1;SLC12A5;GABRA5;SLC4A10;GABRB2;ANO3;GABRA4;GABRA3;GABRB3;GLRB;GABRD	GO_Biological_Process_2021	chloride transport (GO:0006821)
25	prerank	GO_Biological_Process_2021__positive regulation of interleukin-8 production (GO:0032757)	0.7366638441998308	2.4585168548608616	0.0	0.0020948881350652576	0.029	8/8	26.83%	CHI3L1;CD14;TLR2;CD58;TLR7;DDX58;TLR4;F3	GO_Biological_Process_2021	positive regulation of interleukin-8 production (GO:0032757)
26	prerank	GO_Biological_Process_2021__response to cadmium ion (GO:0046686)	0.8410819949281488	2.45197632887625	0.0	0.0018531702733269586	0.029	6/6	16.32%	MT1X;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	response to cadmium ion (GO:0046686)
27	prerank	GO_Biological_Process_2021__cellular response to zinc ion (GO:0071294)	0.8410819949281488	2.45197632887625	0.0	0.0018531702733269586	0.029	6/6	16.32%	MT1X;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	cellular response to zinc ion (GO:0071294)
28	prerank	GO_Biological_Process_2021__cellular response to cadmium ion (GO:0071276)	0.8410819949281488	2.45197632887625	0.0	0.0018531702733269586	0.029	6/6	16.32%	MT1X;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	cellular response to cadmium ion (GO:0071276)
29	prerank	GO_Biological_Process_2021__chloride transmembrane transport (GO:1902476)	-0.6515927718320386	-2.438695503362927	0.0	0.001411314228534576	0.007	10/14	19.60%	GABRA1;SLC12A5;GABRA5;GABRB2;ANO3;GABRA4;GABRA3;GABRB3;GLRB;GABRD	GO_Biological_Process_2021	chloride transmembrane transport (GO:1902476)
30	prerank	GO_Biological_Process_2021__defense response to symbiont (GO:0140546)	0.5279279679522292	2.4326662407726847	0.0	0.002310789871434228	0.039	12/15	25.32%	MX1;NLRC5;TLR2;IRF1;IFITM1;PTPRC;IFITM2;IFI16;RNASE2;TLR7;DDX58;ABCC9	GO_Biological_Process_2021	defense response to symbiont (GO:0140546)
31	prerank	GO_Biological_Process_2021__defense response to virus (GO:0051607)	0.5279279679522292	2.4326662407726847	0.0	0.002310789871434228	0.039	12/15	25.32%	MX1;NLRC5;TLR2;IRF1;IFITM1;PTPRC;IFITM2;IFI16;RNASE2;TLR7;DDX58;ABCC9	GO_Biological_Process_2021	defense response to virus (GO:0051607)
32	prerank	GO_Biological_Process_2021__cellular response to copper ion (GO:0071280)	0.7194919829670692	2.4306585424317664	0.0	0.002202625239154328	0.039	7/8	16.32%	MT1X;AQP1;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	cellular response to copper ion (GO:0071280)
33	prerank	GO_Biological_Process_2021__response to copper ion (GO:0046688)	0.7194919829670692	2.4306585424317664	0.0	0.002202625239154328	0.039	7/8	16.32%	MT1X;AQP1;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	response to copper ion (GO:0046688)
34	prerank	GO_Biological_Process_2021__regulation of secretion by cell (GO:1903530)	-0.653198586082524	-2.4231085477304806	0.0	0.0012701828056811183	0.007	9/14	12.36%	RAB3C;SYT1;CAMK2A;SYN1;CPLX1;RAB3A;RAB15;RAB3B;NSF	GO_Biological_Process_2021	regulation of secretion by cell (GO:1903530)
35	prerank	GO_Biological_Process_2021__inorganic anion transmembrane transport (GO:0098661)	-0.6231073078251897	-2.387008433073057	0.0	0.0011760951904454797	0.008	10/15	19.60%	GABRA1;SLC12A5;GABRA5;GABRB2;ANO3;GABRA4;GABRA3;GABRB3;GLRB;GABRD	GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)
36	prerank	GO_Biological_Process_2021__regulation of viral genome replication (GO:0045069)	0.8098055790363483	2.3642973115371557	0.0	0.003170445419994866	0.057	6/6	19.43%	MX1;ZC3HAV1;IFITM1;LTF;IFITM2;IFI16	GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)
37	prerank	GO_Biological_Process_2021__negative regulation of viral genome replication (GO:0045071)	0.8098055790363483	2.3642973115371557	0.0	0.003170445419994866	0.057	6/6	19.43%	MX1;ZC3HAV1;IFITM1;LTF;IFITM2;IFI16	GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)
38	prerank	GO_Biological_Process_2021__negative regulation of viral process (GO:0048525)	0.8098055790363483	2.3642973115371557	0.0	0.003170445419994866	0.057	6/6	19.43%	MX1;ZC3HAV1;IFITM1;LTF;IFITM2;IFI16	GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)
39	prerank	GO_Biological_Process_2021__inflammatory response (GO:0006954)	0.4301239724779413	2.34795815383333	0.0	0.003482091370721916	0.065	14/23	22.20%	CHI3L1;S100A8;CD14;CCL2;ANXA1;FCGR2B;CD44;TLR2;CYBB;C3AR1;HRH4;FPR3;PROK2;CXCR4	GO_Biological_Process_2021	inflammatory response (GO:0006954)
40	prerank	GO_Biological_Process_2021__negative regulation of cellular process (GO:0048523)	0.29056901861348144	2.342901475737609	0.0	0.003500600826513129	0.067	21/50	17.66%	CCN2;RGCC;GPNMB;AZGP1;P3H2;ANGPT1;FCGR2B;CCN1;H2AC6;CRYAB;TLR2;IRF1;GJA1;SFRP2;TREM2;IFITM1;NUPR1;ST18;IGFBP3;SH3BP4;VPS13C	GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)
41	prerank	GO_Biological_Process_2021__regulation of regulated secretory pathway (GO:1903305)	-0.7451706385349958	-2.3223779718588418	0.0	0.0027218202978881102	0.019	7/9	11.35%	SYT1;SYN1;SYT4;RIMS3;RAB3A;RAB15;SYT5	GO_Biological_Process_2021	regulation of regulated secretory pathway (GO:1903305)
42	prerank	GO_Biological_Process_2021__neurotransmitter transport (GO:0006836)	-0.5465760072541015	-2.30705086026194	0.0	0.002822628457069152	0.021	17/19	39.78%	SYT1;SYN1;CPLX1;UNC13A;RAB3A;GAD2;SLC17A6;GLS2;GAD1;STX1A;GABRA2;SYNJ1;PPFIA3;STXBP1;LIN7A;SLC32A1;SLC1A6	GO_Biological_Process_2021	neurotransmitter transport (GO:0006836)
43	prerank	GO_Biological_Process_2021__regulation of immune effector process (GO:0002697)	0.6432289774679586	2.2986867489194784	0.0	0.004971202796702477	0.099	7/9	15.31%	HLA-DRA;C1QC;C1QB;FCGR2B;CFH;C1QA;C3AR1	GO_Biological_Process_2021	regulation of immune effector process (GO:0002697)
44	prerank	GO_Biological_Process_2021__regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	0.5218006451193151	2.296054819333184	0.00303951367781155	0.004985671994031756	0.103	10/14	19.76%	HSPB1;LPAR1;CLEC6A;TRIM59;CAPN3;GJA1;TREM2;LTF;HMOX1;TRIM22	GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)
45	prerank	GO_Biological_Process_2021__cellular response to calcium ion (GO:0071277)	-0.6292532190755478	-2.2948787928780825	0.0	0.0029794411491285487	0.025	9/14	14.97%	SYT1;CPNE4;SYT4;HPCA;CPNE9;ADCY1;SYT5;DMTN;CPNE5	GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)
46	prerank	GO_Biological_Process_2021__signal release from synapse (GO:0099643)	-0.594608760938607	-2.289981832558999	0.001422475106685633	0.002566025870062865	0.027	14/15	37.26%	SYT1;SYN1;CPLX1;UNC13A;RAB3A;GAD2;PCLO;GAD1;STX1A;PPFIA3;STXBP1;LIN7A;SLC32A1;SNCA	GO_Biological_Process_2021	signal release from synapse (GO:0099643)
47	prerank	GO_Biological_Process_2021__neurotransmitter secretion (GO:0007269)	-0.594608760938607	-2.289981832558999	0.001422475106685633	0.002566025870062865	0.027	14/15	37.26%	SYT1;SYN1;CPLX1;UNC13A;RAB3A;GAD2;PCLO;GAD1;STX1A;PPFIA3;STXBP1;LIN7A;SLC32A1;SNCA	GO_Biological_Process_2021	neurotransmitter secretion (GO:0007269)
48	prerank	GO_Biological_Process_2021__synaptic transmission, GABAergic (GO:0051932)	-0.8345811413855806	-2.2896438940323196	0.0	0.0023521903808909595	0.027	5/6	7.23%	GABRA1;GABRA5;GABRB2;GABRA4;GABRA3	GO_Biological_Process_2021	synaptic transmission, GABAergic (GO:0051932)
49	prerank	GO_Biological_Process_2021__positive regulation of osteoblast differentiation (GO:0045669)	0.6345358927346058	2.2886418507869477	0.0	0.005325426153876418	0.114	7/9	17.58%	CCN1;WWTR1;IFITM1;HGF;LTF;DDR2;DNAI3	GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)
50	prerank	GO_Biological_Process_2021__interferon-gamma-mediated signaling pathway (GO:0060333)	0.5521489101614743	2.2767426609917836	0.0	0.005788950949059453	0.125	10/12	20.10%	HLA-DRA;IFI30;CD44;HLA-DPB1;IRF1;MT2A;GBP2;HLA-DQA2;TRIM22;HLA-DQB1	GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)
51	prerank	GO_Biological_Process_2021__negative regulation of growth (GO:0045926)	0.529808871885136	2.2702802999360103	0.0	0.005919555330227257	0.131	10/14	19.60%	MT1X;MT1E;MT2A;MT1F;MT1G;GJA1;SFRP2;MT1H;SH3BP4;NOTCH2	GO_Biological_Process_2021	negative regulation of growth (GO:0045926)
52	prerank	GO_Biological_Process_2021__antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	0.5751574667969744	2.2661674804370118	0.0	0.005976635557461439	0.135	7/11	11.94%	IFI30;FCER1G;PSMB9;SNAP23;CYBB;PSMB8;TAP1	GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)
53	prerank	GO_Biological_Process_2021__regulation of vesicle-mediated transport (GO:0060627)	-0.6100829162684044	-2.2517094999445106	0.0	0.003582566887818539	0.045	9/14	17.16%	RAB3C;SYT1;PACSIN1;CPLX1;RAB3A;RAB15;RAB3B;NSF;CDH13	GO_Biological_Process_2021	regulation of vesicle-mediated transport (GO:0060627)
54	prerank	GO_Biological_Process_2021__regulation of phagocytosis (GO:0050764)	0.8445945945945946	2.2456163976954904	0.0	0.006915981033654214	0.154	5/5	15.90%	FCER1G;FCGR2B;TLR2;TREM2;PTPRC	GO_Biological_Process_2021	regulation of phagocytosis (GO:0050764)
55	prerank	GO_Biological_Process_2021__positive regulation of protein phosphorylation (GO:0001934)	0.36580786794392783	2.2411716306610088	0.0	0.006979248577552957	0.16	15/30	16.82%	CHI3L1;GPNMB;ANGPT1;CD44;APLNR;CCN1;CLEC6A;HCLS1;ENPP2;SFRP2;TREM2;HGF;PTPRC;STOX1;DDR2	GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)
56	prerank	GO_Biological_Process_2021__negative regulation of programmed cell death (GO:0043069)	0.3467881082880028	2.2187489038146415	0.004739336492890996	0.008384993808144317	0.186	22/34	29.44%	HSPB1;ANXA1;AQP1;ANGPT1;BAG3;CD44;CRYAB;SON;CAPN3;EVI2B;TREM2;HGF;NUPR1;LTF;NOTCH2;CTSH;PROK2;SOX8;GREM1;NFKBIA;TCL1A;SOX9	GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)
57	prerank	GO_Biological_Process_2021__regulation of osteoblast differentiation (GO:0045667)	0.5173792604969875	2.2126900356797274	0.0	0.008626948853354452	0.194	12/13	40.79%	RANBP3L;CCN1;WWTR1;IFITM1;HGF;LTF;DDR2;DNAI3;GREM1;SOX9;LRP3;MEF2C	GO_Biological_Process_2021	regulation of osteoblast differentiation (GO:0045667)
58	prerank	GO_Biological_Process_2021__negative regulation of lymphocyte proliferation (GO:0050672)	0.8962025316455697	2.2125132765225266	0.0	0.008469333460335257	0.194	4/4	10.68%	GPNMB;FCGR2B;VSIG4;SDC4	GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)
59	prerank	GO_Biological_Process_2021__cellular response to molecule of bacterial origin (GO:0071219)	0.5971162001696351	2.1939704472135406	0.0	0.01001725840147314	0.229	10/10	40.79%	CD14;CCL2;FCGR2B;TLR2;CD68;CD180;TLR4;LY96;CHMP5;MEF2C	GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)
60	prerank	GO_Biological_Process_2021__positive regulation of epithelial cell migration (GO:0010634)	0.6460626587637597	2.1746440793599073	0.0030864197530864196	0.011213886308715393	0.262	8/8	35.83%	ANGPT1;ENPP2;SPARC;CTSH;FGF1;SOX9;ANXA3;GPI	GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)
61	prerank	GO_Biological_Process_2021__positive regulation of type I interferon production (GO:0032481)	0.6494496189669774	2.161841091872531	0.0027397260273972603	0.012670714067074006	0.291	8/8	35.49%	CD14;TLR2;IRF1;IFI16;TLR7;DDX58;TLR4;TOMM70	GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)
62	prerank	GO_Biological_Process_2021__protein localization to cell periphery (GO:1990778)	-0.5588355064656632	-2.146725185453794	0.0	0.011441726067048168	0.158	13/16	32.63%	RAB3C;PACSIN1;SCN3B;RAB3A;RAB15;MRAP2;RAB3B;CACNB3;KCNB2;ZDHHC22;FGF13;STXBP1;LIN7A	GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)
63	prerank	GO_Biological_Process_2021__response to calcium ion (GO:0051592)	-0.5359435276042919	-2.143899235938408	0.0013850415512465374	0.010914163367334053	0.163	9/17	14.97%	SYT1;CPNE4;SYT4;HPCA;CPNE9;ADCY1;SYT5;DMTN;CPNE5	GO_Biological_Process_2021	response to calcium ion (GO:0051592)
64	prerank	GO_Biological_Process_2021__response to zinc ion (GO:0010043)	0.6774536917496232	2.1432728654575652	0.005050505050505051	0.014344596869992562	0.319	6/7	16.32%	MT1X;MT1E;MT2A;MT1F;MT1G;MT1H	GO_Biological_Process_2021	response to zinc ion (GO:0010043)
65	prerank	GO_Biological_Process_2021__response to cytokine (GO:0034097)	0.4966116119113157	2.141911647290175	0.0	0.014225288002871702	0.322	9/14	22.20%	CHI3L1;MX1;ANXA1;TIMP1;HCLS1;IFITM1;LDLRAP1;IFITM2;CXCR4	GO_Biological_Process_2021	response to cytokine (GO:0034097)
66	prerank	GO_Biological_Process_2021__regulation of exocytosis (GO:0017157)	-0.6151361705120275	-2.136045659070422	0.0	0.010981788840784667	0.177	8/12	14.89%	RAB3C;SYT1;CPLX1;RAB3A;RAB15;RAB3B;NSF;CADPS	GO_Biological_Process_2021	regulation of exocytosis (GO:0017157)
67	prerank	GO_Biological_Process_2021__regulation of blood vessel endothelial cell migration (GO:0043535)	0.8238466617288815	2.1346226464803246	0.0	0.014613571298235446	0.333	4/5	5.72%	RGCC;HSPB1;ANGPT2;ANGPT1	GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)
68	prerank	GO_Biological_Process_2021__positive regulation of phagocytosis (GO:0050766)	0.7274464500312168	2.108688547609333	0.005089058524173028	0.018182047964717334	0.418	5/6	15.90%	CCL2;FCER1G;FCGR2B;TREM2;PTPRC	GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)
69	prerank	GO_Biological_Process_2021__cellular response to type I interferon (GO:0071357)	0.6765005727381279	2.099444681570316	0.005494505494505495	0.018822433861864257	0.438	6/7	18.92%	MX1;PSMB8;IRF1;IFITM1;GBP2;IFITM2	GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)
70	prerank	GO_Biological_Process_2021__type I interferon signaling pathway (GO:0060337)	0.6765005727381279	2.099444681570316	0.005494505494505495	0.018822433861864257	0.438	6/7	18.92%	MX1;PSMB8;IRF1;IFITM1;GBP2;IFITM2	GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)
71	prerank	GO_Biological_Process_2021__protein localization to plasma membrane (GO:0072659)	-0.560596351473752	-2.0980824298174623	0.0	0.015981058176053282	0.261	12/15	31.79%	RAB3C;PACSIN1;SCN3B;RAB3A;RAB15;MRAP2;RAB3B;CACNB3;KCNB2;ZDHHC22;FGF13;STXBP1	GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)
72	prerank	GO_Biological_Process_2021__response to tumor necrosis factor (GO:0034612)	0.516682542072979	2.096666008030527	0.0	0.01873214768120087	0.442	9/12	28.93%	CHI3L1;CCL2;GBP3;ERBIN;YBX3;GBP2;CD58;TCL1A;ZFP36L1	GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)
